trajectory_id,site_id,site_label,mode,count,direction,lane,timestamp,longitude,latitude,hour,weekday,date,mode_clean,arrondissement,arrondissement_full
10030_1 -> 1,10030,CF0001_9 boulevard de Sébastopol,"Véhicules légers < 3,5t",111,S-N,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.348208,48.858628,14,Thursday,2025-04-10,"Véhicules légers < 3,5t",1,75001
10030_2 -> 2,10030,CF0001_9 boulevard de Sébastopol,Trottinettes,3,S-N,Piste cyclable,2025-04-10 14:00:00+00:00,2.348208,48.858628,14,Thursday,2025-04-10,Scooters,1,75001
10030_1 -> 1,10030,CF0001_9 boulevard de Sébastopol,Vélos,180,S-N,Voie de circulation générale,2025-04-10 16:00:00+00:00,2.348208,48.858628,16,Thursday,2025-04-10,Bikes,1,75001
10030_3 -> 2,10030,CF0001_9 boulevard de Sébastopol,Trottinettes,26,S-N,Piste cyclable,2025-04-10 17:00:00+00:00,2.348208,48.858628,17,Thursday,2025-04-10,Scooters,1,75001
10030_2 -> 1,10030,CF0001_9 boulevard de Sébastopol,Trottinettes,3,S-N,Voie de circulation générale,2025-04-10 18:00:00+00:00,2.348208,48.858628,18,Thursday,2025-04-10,Scooters,1,75001
10030_4 -> 2,10030,CF0001_9 boulevard de Sébastopol,Trottinettes,35,N-S,Piste cyclable,2025-04-10 18:00:00+00:00,2.348208,48.858628,18,Thursday,2025-04-10,Scooters,1,75001
10030_1 -> 1,10030,CF0001_9 boulevard de Sébastopol,"Véhicules légers < 3,5t",354,S-N,Voie de circulation générale,2025-04-10 19:00:00+00:00,2.348208,48.858628,19,Thursday,2025-04-10,"Véhicules légers < 3,5t",1,75001
10030_1 -> 1,10030,CF0001_9 boulevard de Sébastopol,"Véhicules légers < 3,5t",399,S-N,Voie de circulation générale,2025-04-10 21:00:00+00:00,2.348208,48.858628,21,Thursday,2025-04-10,"Véhicules légers < 3,5t",1,75001
10030_4 -> 2,10030,CF0001_9 boulevard de Sébastopol,Trottinettes,19,N-S,Piste cyclable,2025-04-10 21:00:00+00:00,2.348208,48.858628,21,Thursday,2025-04-10,Scooters,1,75001
10077_2 -> 2,10077,CF0038_115 rue de Rivoli (Saint-Roch),Trottinettes,13,O-E,Piste cyclable,2025-04-09 22:00:00+00:00,2.332196,48.8637441,22,Wednesday,2025-04-09,Scooters,1,75001
10077_1 -> 1,10077,CF0038_115 rue de Rivoli (Saint-Roch),2 roues motorisées,7,E-O,Piste cyclable,2025-04-10 06:00:00+00:00,2.332196,48.8637441,6,Thursday,2025-04-10,Motorcycles,1,75001
10077_3 -> 3,10077,CF0038_115 rue de Rivoli (Saint-Roch),"Véhicules légers < 3,5t",228,E-O,Voie de circulation générale,2025-04-10 07:00:00+00:00,2.332196,48.8637441,7,Thursday,2025-04-10,"Véhicules légers < 3,5t",1,75001
10077_3 -> 3,10077,CF0038_115 rue de Rivoli (Saint-Roch),2 roues motorisées,9,E-O,Voie de circulation générale,2025-04-10 07:00:00+00:00,2.332196,48.8637441,7,Thursday,2025-04-10,Motorcycles,1,75001
10077_1 -> 1,10077,CF0038_115 rue de Rivoli (Saint-Roch),Trottinettes + vélos,387,E-O,Piste cyclable,2025-04-10 13:00:00+00:00,2.332196,48.8637441,13,Thursday,2025-04-10,Mixed,1,75001
10077_2 -> 2,10077,CF0038_115 rue de Rivoli (Saint-Roch),Trottinettes,92,O-E,Piste cyclable,2025-04-10 18:00:00+00:00,2.332196,48.8637441,18,Thursday,2025-04-10,Scooters,1,75001
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,2,E-O,Voie de circulation générale,2025-04-09 22:00:00+00:00,2.3249276,48.8661799,22,Wednesday,2025-04-09,Mixed,7,75007
10082_1 -> 2,10082,,van,68,,,2025-04-10 14:00:00+00:00,,,14,Thursday,2025-04-10,van,,
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,31,E-O,Piste cyclable,2025-04-10 00:00:00+00:00,2.3249276,48.8661799,0,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules légers < 3,5t",152,E-O,Voie de circulation générale,2025-04-10 00:00:00+00:00,2.3249276,48.8661799,0,Thursday,2025-04-10,"Véhicules légers < 3,5t",7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules légers < 3,5t",53,E-O,Voie de circulation générale,2025-04-10 03:00:00+00:00,2.3249276,48.8661799,3,Thursday,2025-04-10,"Véhicules légers < 3,5t",7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),van,6,E-O,Voie de circulation générale,2025-04-10 03:00:00+00:00,2.3249276,48.8661799,3,Thursday,2025-04-10,van,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules légers < 3,5t",1,E-O,Piste cyclable,2025-04-10 05:00:00+00:00,2.3249276,48.8661799,5,Thursday,2025-04-10,"Véhicules légers < 3,5t",7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,839,E-O,Piste cyclable,2025-04-10 06:00:00+00:00,2.3249276,48.8661799,6,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules lourds > 3,5t",39,E-O,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.3249276,48.8661799,6,Thursday,2025-04-10,Heavy Vehicles,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,1004,E-O,Piste cyclable,2025-04-10 07:00:00+00:00,2.3249276,48.8661799,7,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),2 roues motorisées,11,E-O,Piste cyclable,2025-04-10 07:00:00+00:00,2.3249276,48.8661799,7,Thursday,2025-04-10,Motorcycles,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes,17,E-O,Piste cyclable,2025-04-10 08:00:00+00:00,2.3249276,48.8661799,8,Thursday,2025-04-10,Scooters,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,1,E-O,Voie de circulation générale,2025-04-10 09:00:00+00:00,2.3249276,48.8661799,9,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules lourds > 3,5t",1,E-O,Piste cyclable,2025-04-10 09:00:00+00:00,2.3249276,48.8661799,9,Thursday,2025-04-10,Heavy Vehicles,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules lourds > 3,5t",16,E-O,Voie de circulation générale,2025-04-10 11:00:00+00:00,2.3249276,48.8661799,11,Thursday,2025-04-10,Heavy Vehicles,7,75007
10078_3 -> 3,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,282,O-E,Piste cyclable,2025-04-10 12:00:00+00:00,2.3249276,48.8661799,12,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules légers < 3,5t",14,E-O,Piste cyclable,2025-04-10 12:00:00+00:00,2.3249276,48.8661799,12,Thursday,2025-04-10,"Véhicules légers < 3,5t",7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),van,22,E-O,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.3249276,48.8661799,14,Thursday,2025-04-10,van,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),2 roues motorisées,57,E-O,Voie de circulation générale,2025-04-10 18:00:00+00:00,2.3249276,48.8661799,18,Thursday,2025-04-10,Motorcycles,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),van,4,E-O,Voie de circulation générale,2025-04-10 20:00:00+00:00,2.3249276,48.8661799,20,Thursday,2025-04-10,van,7,75007
10078_1 -> 4,10078,CF0389_149 rue de Rivoli (Cambon),Trottinettes + vélos,325,E-O,Piste cyclable,2025-04-10 21:00:00+00:00,2.3249276,48.8661799,21,Thursday,2025-04-10,Mixed,7,75007
10078_1 -> 1,10078,CF0389_149 rue de Rivoli (Cambon),"Véhicules lourds > 3,5t",1,E-O,Voie de circulation générale,2025-04-10 21:00:00+00:00,2.3249276,48.8661799,21,Thursday,2025-04-10,Heavy Vehicles,7,75007
10080_2 -> 3,10080,,Trottinettes,6,,,2025-04-10 04:00:00+00:00,,,4,Thursday,2025-04-10,Scooters,,
10080_3 -> 2,10080,,Trottinettes,9,,,2025-04-10 04:00:00+00:00,,,4,Thursday,2025-04-10,Scooters,,
10080_2 -> 3,10080,,Trottinettes,6,,,2025-04-10 05:00:00+00:00,,,5,Thursday,2025-04-10,Scooters,,
10080_2 -> 3,10080,,Trottinettes + vélos,347,,,2025-04-10 06:00:00+00:00,,,6,Thursday,2025-04-10,Mixed,,
10080_2 -> 3,10080,,Trottinettes,20,,,2025-04-10 07:00:00+00:00,,,7,Thursday,2025-04-10,Scooters,,
10080_2 -> 3,10080,,Trottinettes + vélos,132,,,2025-04-10 09:00:00+00:00,,,9,Thursday,2025-04-10,Mixed,,
10080_1 -> 1,10080,,2 roues motorisées,83,,,2025-04-10 09:00:00+00:00,,,9,Thursday,2025-04-10,Motorcycles,,
10080_3 -> 2,10080,,"Véhicules légers < 3,5t",1,,,2025-04-10 10:00:00+00:00,,,10,Thursday,2025-04-10,"Véhicules légers < 3,5t",,
10080_2 -> 3,10080,,Trottinettes,9,,,2025-04-10 13:00:00+00:00,,,13,Thursday,2025-04-10,Scooters,,
10080_1 -> 1,10080,,Trottinettes + vélos,7,,,2025-04-10 15:00:00+00:00,,,15,Thursday,2025-04-10,Mixed,,
10080_1 -> 1,10080,,"Véhicules lourds > 3,5t",1,,,2025-04-10 17:00:00+00:00,,,17,Thursday,2025-04-10,Heavy Vehicles,,
10080_3 -> 2,10080,,Trottinettes + vélos,273,,,2025-04-10 19:00:00+00:00,,,19,Thursday,2025-04-10,Mixed,,
10080_1 -> 1,10080,,"Véhicules lourds > 3,5t",3,,,2025-04-10 21:00:00+00:00,,,21,Thursday,2025-04-10,Heavy Vehicles,,
10080_1 -> 1,10080,,van,11,,,2025-04-10 21:00:00+00:00,,,21,Thursday,2025-04-10,van,,
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),van,6,E-O,Voie de circulation générale,2025-04-10 00:00:00+00:00,2.3857779,48.8869615,0,Thursday,2025-04-10,van,19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),"Véhicules légers < 3,5t",138,O-E,Voie de circulation générale,2025-04-10 01:00:00+00:00,2.3857779,48.8869615,1,Thursday,2025-04-10,"Véhicules légers < 3,5t",19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Autobus et autocars,7,O-E,Voie de circulation générale,2025-04-10 08:00:00+00:00,2.3857779,48.8869615,8,Thursday,2025-04-10,Buses,19,75019
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes,1,E-O,Voie de circulation générale,2025-04-10 09:00:00+00:00,2.3857779,48.8869615,9,Thursday,2025-04-10,Scooters,19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Autobus et autocars,6,O-E,Voie de circulation générale,2025-04-10 12:00:00+00:00,2.3857779,48.8869615,12,Thursday,2025-04-10,Buses,19,75019
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes + vélos,4,E-O,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.3857779,48.8869615,14,Thursday,2025-04-10,Mixed,19,75019
10081_2 -> 1,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes + vélos,56,O-E,Piste cyclable,2025-04-10 14:00:00+00:00,2.3857779,48.8869615,14,Thursday,2025-04-10,Mixed,19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes + vélos,3,O-E,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.3857779,48.8869615,14,Thursday,2025-04-10,Mixed,19,75019
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),2 roues motorisées,48,E-O,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.3857779,48.8869615,14,Thursday,2025-04-10,Motorcycles,19,75019
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),2 roues motorisées,57,E-O,Voie de circulation générale,2025-04-10 15:00:00+00:00,2.3857779,48.8869615,15,Thursday,2025-04-10,Motorcycles,19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes,5,O-E,Voie de circulation générale,2025-04-10 15:00:00+00:00,2.3857779,48.8869615,15,Thursday,2025-04-10,Scooters,19,75019
10081_2 -> 2,10081,CF1391_171 avenue Jean Jaurès (sens O-E),van,74,O-E,Voie de circulation générale,2025-04-10 15:00:00+00:00,2.3857779,48.8869615,15,Thursday,2025-04-10,van,19,75019
10081_1 -> 3,10081,CF1391_171 avenue Jean Jaurès (sens O-E),Trottinettes + vélos,1,E-O,Voie de circulation générale,2025-04-10 16:00:00+00:00,2.3857779,48.8869615,16,Thursday,2025-04-10,Mixed,19,75019
10082_1 -> 1,10082,,Trottinettes + vélos,29,,,2025-04-09 23:00:00+00:00,,,23,Wednesday,2025-04-09,Mixed,,
10082_1 -> 1,10082,,Trottinettes,5,,,2025-04-10 02:00:00+00:00,,,2,Thursday,2025-04-10,Scooters,,
10082_1 -> 2,10082,,"Véhicules lourds > 3,5t",7,,,2025-04-10 02:00:00+00:00,,,2,Thursday,2025-04-10,Heavy Vehicles,,
10082_1 -> 2,10082,,van,42,,,2025-04-10 03:00:00+00:00,,,3,Thursday,2025-04-10,van,,
10082_1 -> 2,10082,,2 roues motorisées,72,,,2025-04-10 05:00:00+00:00,,,5,Thursday,2025-04-10,Motorcycles,,
10082_1 -> 2,10082,,Trottinettes,1,,,2025-04-10 07:00:00+00:00,,,7,Thursday,2025-04-10,Scooters,,
10082_1 -> 2,10082,,2 roues motorisées,125,,,2025-04-10 15:00:00+00:00,,,15,Thursday,2025-04-10,Motorcycles,,
10082_1 -> 2,10082,,"Véhicules lourds > 3,5t",4,,,2025-04-10 18:00:00+00:00,,,18,Thursday,2025-04-10,Heavy Vehicles,,
10082_1 -> 1,10082,,Trottinettes,8,,,2025-04-10 19:00:00+00:00,,,19,Thursday,2025-04-10,Scooters,,
10082_1 -> 1,10082,,Trottinettes,4,,,2025-04-10 21:00:00+00:00,,,21,Thursday,2025-04-10,Scooters,,
10083_1 -> 3,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Trottinettes,3,O-E,Piste cyclable,2025-04-09 23:00:00+00:00,2.37063,48.83578,23,Wednesday,2025-04-09,Scooters,12,75012
10083_1 -> 2,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),van,7,O-E,Voie de circulation générale,2025-04-10 00:00:00+00:00,2.37063,48.83578,0,Thursday,2025-04-10,van,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Trottinettes + vélos,2,O-E,Voie de circulation générale,2025-04-10 04:00:00+00:00,2.37063,48.83578,4,Thursday,2025-04-10,Mixed,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Autobus et autocars,1,O-E,Voie de circulation générale,2025-04-10 05:00:00+00:00,2.37063,48.83578,5,Thursday,2025-04-10,Buses,12,75012
10083_1 -> 2,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Trottinettes + vélos,3,O-E,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.37063,48.83578,6,Thursday,2025-04-10,Mixed,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Autobus et autocars,1,O-E,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.37063,48.83578,6,Thursday,2025-04-10,Buses,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),"Véhicules lourds > 3,5t",7,O-E,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.37063,48.83578,6,Thursday,2025-04-10,Heavy Vehicles,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Trottinettes + vélos,2,O-E,Voie de circulation générale,2025-04-10 09:00:00+00:00,2.37063,48.83578,9,Thursday,2025-04-10,Mixed,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),2 roues motorisées,6,O-E,Voie de circulation générale,2025-04-10 12:00:00+00:00,2.37063,48.83578,12,Thursday,2025-04-10,Motorcycles,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),Trottinettes + vélos,3,O-E,Voie de circulation générale,2025-04-10 13:00:00+00:00,2.37063,48.83578,13,Thursday,2025-04-10,Mixed,12,75012
10083_1 -> 1,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),"Véhicules lourds > 3,5t",1,O-E,Voie de circulation générale,2025-04-10 17:00:00+00:00,2.37063,48.83578,17,Thursday,2025-04-10,Heavy Vehicles,12,75012
10083_1 -> 2,10083,CF1501_48 boulevard Vincent Auriol (sens E-O),van,5,O-E,Voie de circulation générale,2025-04-10 21:00:00+00:00,2.37063,48.83578,21,Thursday,2025-04-10,van,12,75012
10086_4 -> 3,10086,CF1047_187 avenue Jean Jaurès (sens E-O),van,16,O-E,Piste cyclable,2025-04-09 22:00:00+00:00,2.3891549,48.8878207,22,Wednesday,2025-04-09,van,19,75019
10086_3 -> 2,10086,CF1047_187 avenue Jean Jaurès (sens E-O),"Véhicules lourds > 3,5t",3,E-O,Piste cyclable,2025-04-09 23:00:00+00:00,2.3891549,48.8878207,23,Wednesday,2025-04-09,Heavy Vehicles,19,75019
10086_4 -> 3,10086,CF1047_187 avenue Jean Jaurès (sens E-O),Autobus et autocars,6,O-E,Piste cyclable,2025-04-10 02:00:00+00:00,2.3891549,48.8878207,2,Thursday,2025-04-10,Buses,19,75019
10086_3 -> 2,10086,CF1047_187 avenue Jean Jaurès (sens E-O),van,58,E-O,Piste cyclable,2025-04-10 04:00:00+00:00,2.3891549,48.8878207,4,Thursday,2025-04-10,van,19,75019
10086_4 -> 3,10086,CF1047_187 avenue Jean Jaurès (sens E-O),Trottinettes + vélos,11,O-E,Piste cyclable,2025-04-10 07:00:00+00:00,2.3891549,48.8878207,7,Thursday,2025-04-10,Mixed,19,75019
10086_1 -> 1,10086,CF1047_187 avenue Jean Jaurès (sens E-O),2 roues motorisées,1,E-O,Piste cyclable,2025-04-10 08:00:00+00:00,2.3891549,48.8878207,8,Thursday,2025-04-10,Motorcycles,19,75019
10086_3 -> 2,10086,CF1047_187 avenue Jean Jaurès (sens E-O),van,27,E-O,Piste cyclable,2025-04-10 14:00:00+00:00,2.3891549,48.8878207,14,Thursday,2025-04-10,van,19,75019
10086_4 -> 3,10086,CF1047_187 avenue Jean Jaurès (sens E-O),Trottinettes,2,O-E,Piste cyclable,2025-04-10 16:00:00+00:00,2.3891549,48.8878207,16,Thursday,2025-04-10,Scooters,19,75019
10086_4 -> 3,10086,CF1047_187 avenue Jean Jaurès (sens E-O),Trottinettes,1,O-E,Piste cyclable,2025-04-10 19:00:00+00:00,2.3891549,48.8878207,19,Thursday,2025-04-10,Scooters,19,75019
10086_1 -> 1,10086,CF1047_187 avenue Jean Jaurès (sens E-O),Trottinettes,8,E-O,Piste cyclable,2025-04-10 20:00:00+00:00,2.3891549,48.8878207,20,Thursday,2025-04-10,Scooters,19,75019
10086_3 -> 2,10086,CF1047_187 avenue Jean Jaurès (sens E-O),van,13,E-O,Piste cyclable,2025-04-10 20:00:00+00:00,2.3891549,48.8878207,20,Thursday,2025-04-10,van,19,75019
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,"Véhicules lourds > 3,5t",1,S-N,Voie Bus,2025-04-09 22:00:00+00:00,2.34332,48.851172,22,Wednesday,2025-04-09,Heavy Vehicles,5,75005
10087_4 -> 5,10087,CF0023_20 boulevard Saint-Michel,Trottinettes,6,S-N,Piste cyclable,2025-04-09 23:00:00+00:00,2.34332,48.851172,23,Wednesday,2025-04-09,Scooters,5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,van,4,S-N,Voie Bus,2025-04-10 04:00:00+00:00,2.34332,48.851172,4,Thursday,2025-04-10,van,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,Autobus et autocars,8,S-N,Voie de circulation générale,2025-04-10 05:00:00+00:00,2.34332,48.851172,5,Thursday,2025-04-10,Buses,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,24,S-N,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.34332,48.851172,6,Thursday,2025-04-10,Mixed,5,75005
10087_4 -> 5,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,777,S-N,Piste cyclable,2025-04-10 06:00:00+00:00,2.34332,48.851172,6,Thursday,2025-04-10,Mixed,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,Trottinettes,2,S-N,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.34332,48.851172,6,Thursday,2025-04-10,Scooters,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,"Véhicules lourds > 3,5t",56,S-N,Voie de circulation générale,2025-04-10 06:00:00+00:00,2.34332,48.851172,6,Thursday,2025-04-10,Heavy Vehicles,5,75005
10087_2 -> 3,10087,CF0023_20 boulevard Saint-Michel,Autobus et autocars,22,N-S,Voie Bus,2025-04-10 08:00:00+00:00,2.34332,48.851172,8,Thursday,2025-04-10,Buses,5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,"Véhicules légers < 3,5t",63,S-N,Voie Bus,2025-04-10 08:00:00+00:00,2.34332,48.851172,8,Thursday,2025-04-10,"Véhicules légers < 3,5t",5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,51,S-N,Voie Bus,2025-04-10 09:00:00+00:00,2.34332,48.851172,9,Thursday,2025-04-10,Mixed,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,van,59,S-N,Voie de circulation générale,2025-04-10 09:00:00+00:00,2.34332,48.851172,9,Thursday,2025-04-10,van,5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,"Véhicules lourds > 3,5t",2,S-N,Voie Bus,2025-04-10 11:00:00+00:00,2.34332,48.851172,11,Thursday,2025-04-10,Heavy Vehicles,5,75005
10087_3 -> 4,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,122,N-S,Piste cyclable,2025-04-10 12:00:00+00:00,2.34332,48.851172,12,Thursday,2025-04-10,Mixed,5,75005
10087_3 -> 4,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,229,N-S,Piste cyclable,2025-04-10 14:00:00+00:00,2.34332,48.851172,14,Thursday,2025-04-10,Mixed,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,Trottinettes,3,S-N,Voie de circulation générale,2025-04-10 14:00:00+00:00,2.34332,48.851172,14,Thursday,2025-04-10,Scooters,5,75005
10087_3 -> 4,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,587,N-S,Piste cyclable,2025-04-10 16:00:00+00:00,2.34332,48.851172,16,Thursday,2025-04-10,Mixed,5,75005
10087_3 -> 4,10087,CF0023_20 boulevard Saint-Michel,Trottinettes + vélos,519,N-S,Piste cyclable,2025-04-10 17:00:00+00:00,2.34332,48.851172,17,Thursday,2025-04-10,Mixed,5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,Trottinettes,7,S-N,Voie Bus,2025-04-10 20:00:00+00:00,2.34332,48.851172,20,Thursday,2025-04-10,Scooters,5,75005
10087_1 -> 1,10087,CF0023_20 boulevard Saint-Michel,"Véhicules lourds > 3,5t",1,S-N,Voie Bus,2025-04-10 20:00:00+00:00,2.34332,48.851172,20,Thursday,2025-04-10,Heavy Vehicles,5,75005
10087_1 -> 2,10087,CF0023_20 boulevard Saint-Michel,"Véhicules lourds > 3,5t",5,S-N,Voie de circulation générale,2025-04-10 20:00:00+00:00,2.34332,48.851172,20,Thursday,2025-04-10,Heavy Vehicles,5,75005
10088_1 -> 3,10088,CF0317_9bis quai Anatole France,Autobus et autocars,5,E-O,Voie de circulation générale,2025-04-09 23:00:00+00:00,2.32415,48.86116,23,Wednesday,2025-04-09,Buses,7,75007
10088_1 -> 3,10088,CF0317_9bis quai Anatole France,Trottinettes + vélos,1,E-O,Voie de circulation générale,2025-04-10 03:00:00+00:00,2.32415,48.86116,3,Thursday,2025-04-10,Mixed,7,75007
10088_2 -> 1,10088,CF0317_9bis quai Anatole France,Trottinettes,2,O-E,Piste cyclable,2025-04-10 07:00:00+00:00,2.32415,48.86116,7,Thursday,2025-04-10,Scooters,7,75007
10088_1 -> 3,10088,CF0317_9bis quai Anatole France,Autobus et autocars,70,E-O,Voie de circulation générale,2025-04-10 09:00:00+00:00,2.32415,48.86116,9,Thursday,2025-04-10,Buses,7,75007
10088_1 -> 3,10088,CF0317_9bis quai Anatole France,"Véhicules lourds > 3,5t",88,E-O,Voie de circulation générale,2025-04-10 10:00:00+00:00,2.32415,48.86116,10,Thursday,2025-04-10,Heavy Vehicles,7,75007
10088_2 -> 1,10088,CF0317_9bis quai Anatole France,Trottinettes + vélos,158,O-E,Piste cyclable,2025-04-10 13:00:00+00:00,2.32415,48.86116,13,Thursday,2025-04-10,Mixed,7,75007
